TransactionID,CustomerID,Product,Brand,Amount,Quantity,Date,Platform,PaymentMethod
406,76,Travel,Adidas,1253000,3,2025-03-06,Tiki,ZaloPay
407,807,Sports,H&M,861000,3,2025-04-17,Website,COD
408,894,Sports,Samsung,1862000,1,2025-02-16,Tiki,MoMo
409,820,Electronics,Samsung,1076000,1,2024-08-19,Website,MoMo
410,754,Sports,Samsung,637000,1,2024-12-12,Shopee,ZaloPay
411,626,Home,Samsung,1010000,4,2025-05-16,Tiki,ZaloPay
412,909,Books,Apple,1469000,3,2025-07-18,Lazada,MoMo
413,330,Books,Nike,1049000,2,2025-06-01,Website,ZaloPay
414,867,Electronics,H&M,1289000,1,2025-02-15,Shopee,COD
415,735,Electronics,Xiaomi,990000,2,2025-06-29,Tiki,MoMo
416,538,Electronics,H&M,1250000,4,2025-05-12,Website,MoMo
417,376,Books,Adidas,1462000,4,2025-01-02,Tiki,Banking
418,715,Fashion,H&M,1412000,3,2024-09-19,Tiki,Banking
419,372,Travel,Adidas,1019000,4,2025-08-03,Shopee,COD
420,645,Fashion,Adidas,594000,3,2025-05-05,Shopee,MoMo
421,175,Travel,Apple,1498000,3,2025-03-22,Lazada,COD
422,555,Sports,Nike,378000,2,2025-07-23,Shopee,MoMo
423,344,Fashion,Apple,1689000,1,2025-02-27,Website,Banking
424,279,Beauty,Samsung,1315000,3,2025-04-25,Website,Banking
425,179,Travel,Zara,1219000,3,2025-08-06,Website,ZaloPay
426,554,Sports,Adidas,1783000,1,2025-07-25,Tiki,MoMo
427,175,Food,Adidas,794000,1,2025-05-21,Lazada,MoMo
428,16,Travel,Zara,1524000,2,2024-11-10,Tiki,Banking
429,985,Food,Adidas,987000,3,2025-03-03,Shopee,Banking
430,254,Food,Xiaomi,806000,2,2025-07-16,Shopee,COD
431,1,Books,Zara,636000,2,2025-02-07,Lazada,ZaloPay
432,613,Sports,H&M,1467000,3,2025-06-04,Tiki,ZaloPay
433,338,Beauty,Adidas,1870000,1,2025-05-02,Shopee,MoMo
434,286,Home,Samsung,1534000,4,2024-08-09,Shopee,ZaloPay
435,772,Fashion,Nike,1658000,2,2025-05-19,Website,Banking
436,862,Electronics,Adidas,1461000,4,2025-04-17,Website,COD
437,557,Books,Samsung,1659000,1,2025-05-30,Shopee,MoMo
438,385,Beauty,Samsung,1524000,2,2024-11-30,Shopee,MoMo
439,557,Beauty,Adidas,668000,2,2024-09-24,Tiki,COD
440,752,Books,Samsung,84000,2,2025-03-26,Website,ZaloPay
441,788,Electronics,Apple,933000,4,2025-03-10,Website,MoMo
442,18,Electronics,Zara,1089000,1,2025-06-07,Shopee,COD
443,988,Food,Apple,472000,2,2025-02-10,Tiki,MoMo
444,925,Travel,Samsung,1490000,1,2025-05-31,Lazada,COD
445,834,Electronics,Adidas,667000,2,2025-01-06,Tiki,COD
446,828,Food,Xiaomi,824000,2,2025-08-01,Website,MoMo
447,294,Travel,Samsung,331000,1,2024-12-02,Tiki,Banking
448,390,Home,Zara,80000,2,2025-07-15,Lazada,ZaloPay
449,685,Books,H&M,373000,1,2024-10-17,Tiki,Banking
450,585,Electronics,Xiaomi,1960000,1,2025-05-03,Lazada,ZaloPay
451,14,Books,Zara,480000,1,2025-05-28,Website,COD
452,410,Beauty,Adidas,1931000,1,2024-12-12,Website,ZaloPay
453,907,Books,H&M,61000,2,2024-11-06,Lazada,Banking
454,202,Beauty,Zara,397000,2,2024-12-14,Shopee,COD
455,257,Home,Samsung,1705000,3,2025-05-09,Tiki,Banking
456,604,Home,Nike,1074000,4,2024-11-14,Lazada,ZaloPay
457,210,Home,Samsung,1462000,3,2025-05-06,Tiki,Banking
458,97,Travel,Samsung,1076000,3,2024-12-16,Website,ZaloPay
459,563,Sports,H&M,900000,3,2024-08-21,Shopee,MoMo
460,786,Fashion,Xiaomi,1550000,4,2024-09-26,Tiki,Banking
461,282,Beauty,Adidas,1352000,3,2025-03-20,Tiki,COD
462,29,Beauty,Nike,1336000,1,2025-06-12,Website,ZaloPay
463,687,Travel,Adidas,204000,1,2024-09-09,Lazada,COD
464,478,Books,Adidas,690000,4,2024-10-11,Lazada,COD
465,350,Home,Apple,57000,3,2025-05-28,Shopee,COD
466,224,Beauty,Xiaomi,1827000,1,2025-02-10,Lazada,MoMo
467,363,Books,Samsung,54000,4,2025-01-26,Lazada,Banking
468,349,Beauty,Apple,367000,2,2025-05-08,Shopee,COD
469,473,Home,Xiaomi,1375000,4,2024-09-29,Lazada,Banking
470,804,Sports,Nike,668000,3,2025-03-25,Shopee,ZaloPay
471,976,Food,Adidas,852000,3,2025-05-02,Lazada,ZaloPay
472,96,Sports,H&M,1903000,1,2025-07-28,Tiki,ZaloPay
473,552,Fashion,Zara,1395000,1,2024-11-04,Tiki,MoMo
474,149,Home,Apple,275000,3,2025-06-19,Website,ZaloPay
475,684,Fashion,Apple,320000,2,2024-11-10,Lazada,COD
476,190,Books,H&M,118000,1,2025-04-05,Lazada,ZaloPay
477,53,Travel,Nike,637000,4,2025-04-02,Website,COD
478,583,Books,Apple,340000,1,2025-05-20,Shopee,ZaloPay
479,4,Beauty,Apple,1613000,4,2025-01-02,Tiki,ZaloPay
480,735,Fashion,Zara,1390000,1,2024-11-29,Lazada,ZaloPay
481,99,Books,Samsung,1594000,2,2025-01-12,Shopee,Banking
482,388,Travel,Zara,1659000,2,2025-04-13,Shopee,ZaloPay
483,342,Home,Samsung,1070000,1,2024-11-28,Website,Banking
484,189,Travel,Zara,1409000,4,2025-06-22,Shopee,ZaloPay
485,149,Books,Samsung,1308000,1,2025-03-30,Tiki,Banking
486,626,Travel,Xiaomi,1746000,1,2024-09-25,Lazada,Banking
487,92,Home,Xiaomi,1122000,3,2024-10-24,Tiki,Banking
488,482,Home,H&M,854000,1,2025-03-31,Lazada,Banking
489,921,Beauty,H&M,95000,2,2025-02-07,Website,ZaloPay
490,28,Home,Adidas,328000,2,2025-07-12,Lazada,Banking
491,624,Fashion,H&M,677000,4,2025-02-06,Shopee,Banking
492,721,Beauty,Apple,1113000,4,2025-06-01,Lazada,Banking
493,442,Fashion,Adidas,782000,1,2025-04-16,Shopee,MoMo
494,703,Food,Zara,171000,4,2025-01-03,Shopee,Banking
495,187,Food,Nike,1707000,3,2025-06-07,Lazada,Banking
496,428,Food,Xiaomi,1268000,2,2025-04-27,Shopee,ZaloPay
497,162,Beauty,H&M,288000,1,2025-07-21,Shopee,Banking
498,3,Electronics,H&M,866000,4,2025-06-05,Lazada,COD
499,510,Sports,Xiaomi,966000,2,2025-01-06,Tiki,Banking
500,672,Home,Adidas,1759000,1,2025-01-28,Lazada,Banking
501,128,Beauty,Adidas,560000,4,2025-08-03,Lazada,COD
502,152,Books,Nike,1487000,3,2025-07-15,Lazada,Banking
503,839,Fashion,Samsung,1184000,4,2024-11-02,Lazada,MoMo
504,102,Books,Zara,1210000,1,2025-05-06,Lazada,Banking
505,748,Fashion,Xiaomi,626000,2,2025-05-21,Shopee,Banking
506,459,Fashion,Xiaomi,1844000,3,2024-10-24,Tiki,MoMo
507,76,Beauty,Samsung,1671000,2,2024-12-02,Tiki,Banking
508,228,Food,Apple,956000,3,2024-11-26,Shopee,ZaloPay
509,164,Food,Adidas,737000,4,2025-06-11,Website,MoMo
510,937,Home,Samsung,1417000,2,2025-01-25,Website,Banking
511,699,Sports,Zara,836000,1,2025-02-13,Shopee,COD
512,690,Travel,Samsung,1897000,1,2024-10-29,Website,ZaloPay
513,171,Books,Nike,767000,4,2025-03-23,Website,ZaloPay
514,710,Books,Adidas,1593000,3,2024-10-18,Website,MoMo
515,484,Sports,Nike,1446000,1,2024-12-15,Tiki,MoMo
516,299,Travel,H&M,1697000,1,2025-07-24,Tiki,COD
517,677,Food,Zara,97000,4,2025-02-15,Tiki,Banking
518,7,Home,H&M,1618000,3,2025-04-27,Tiki,ZaloPay
519,8,Food,Zara,452000,1,2025-05-17,Tiki,MoMo
520,740,Electronics,Samsung,1758000,3,2024-08-10,Website,MoMo
521,839,Beauty,Samsung,429000,2,2024-09-15,Website,COD
522,330,Books,H&M,1180000,4,2024-09-21,Shopee,COD
523,413,Sports,Nike,1439000,3,2025-03-26,Shopee,Banking
524,779,Electronics,Apple,1423000,2,2024-12-16,Tiki,COD
525,762,Electronics,Adidas,1708000,1,2025-04-14,Tiki,COD
526,452,Books,Adidas,1150000,3,2025-08-05,Tiki,ZaloPay
527,969,Electronics,Zara,1868000,1,2025-06-22,Shopee,Banking
528,577,Beauty,Xiaomi,580000,3,2025-05-20,Tiki,MoMo
529,831,Beauty,Nike,1863000,4,2025-05-07,Website,COD
530,169,Beauty,Apple,283000,2,2025-01-03,Website,ZaloPay
531,424,Books,Nike,739000,1,2024-12-02,Website,MoMo
532,918,Books,Apple,1028000,4,2025-04-05,Tiki,COD
533,845,Fashion,Nike,1644000,1,2024-12-13,Website,MoMo
534,195,Food,Nike,887000,4,2024-08-14,Website,ZaloPay
535,723,Beauty,Nike,417000,2,2025-05-06,Tiki,COD
536,837,Fashion,Samsung,859000,4,2025-03-31,Shopee,ZaloPay
537,224,Electronics,Apple,639000,4,2025-06-23,Tiki,ZaloPay
538,470,Electronics,Apple,1628000,4,2025-03-03,Website,ZaloPay
539,515,Food,Nike,555000,2,2025-04-15,Website,MoMo
540,676,Home,Adidas,58000,3,2025-01-23,Tiki,ZaloPay
541,170,Travel,Apple,1683000,3,2024-12-02,Shopee,MoMo
542,51,Electronics,Nike,946000,1,2024-11-24,Shopee,Banking
543,407,Electronics,Adidas,1389000,3,2024-08-30,Lazada,ZaloPay
544,271,Beauty,H&M,584000,1,2025-01-05,Shopee,ZaloPay
545,282,Food,H&M,1967000,1,2024-08-30,Shopee,ZaloPay
546,165,Fashion,Apple,862000,3,2025-04-21,Lazada,ZaloPay
547,350,Home,H&M,1136000,3,2025-07-19,Lazada,COD
548,592,Food,Zara,95000,1,2024-09-30,Lazada,Banking
549,934,Sports,Apple,1562000,1,2025-05-07,Shopee,Banking
550,852,Electronics,Zara,820000,3,2024-09-04,Lazada,ZaloPay
551,189,Beauty,Adidas,1153000,4,2025-01-06,Lazada,COD
552,54,Books,Xiaomi,1862000,2,2025-05-24,Website,Banking
553,720,Beauty,Zara,1624000,1,2024-11-17,Website,COD
554,394,Fashion,H&M,1163000,3,2024-09-24,Tiki,MoMo
555,979,Home,Nike,824000,4,2024-09-15,Lazada,Banking
556,491,Travel,Nike,1328000,4,2025-05-07,Shopee,MoMo
557,283,Fashion,H&M,1975000,2,2025-02-02,Website,Banking
558,746,Sports,Apple,1724000,4,2024-11-16,Tiki,COD
559,906,Beauty,Adidas,1565000,2,2025-03-19,Lazada,ZaloPay
560,265,Fashion,Xiaomi,380000,4,2025-05-06,Shopee,COD
561,29,Electronics,Xiaomi,669000,1,2025-01-31,Shopee,Banking
562,735,Food,H&M,248000,3,2024-12-24,Lazada,ZaloPay
563,247,Home,Nike,312000,2,2025-04-11,Lazada,ZaloPay
564,828,Sports,Nike,652000,1,2024-11-29,Lazada,Banking
565,587,Electronics,Nike,1644000,2,2025-03-20,Website,Banking
566,500,Books,Samsung,54000,3,2025-04-26,Shopee,MoMo
567,659,Home,Adidas,947000,3,2025-06-29,Website,MoMo
568,780,Books,Zara,722000,4,2024-09-07,Lazada,COD
569,897,Fashion,Zara,1395000,4,2024-12-11,Lazada,ZaloPay
570,550,Food,H&M,1647000,2,2025-04-28,Shopee,MoMo
571,746,Electronics,H&M,1302000,4,2025-08-03,Website,Banking
572,192,Electronics,Samsung,133000,4,2024-12-15,Tiki,MoMo
573,205,Travel,Samsung,1173000,4,2025-03-09,Website,COD
574,220,Electronics,Adidas,328000,2,2025-07-30,Lazada,MoMo
575,232,Travel,H&M,1441000,2,2024-12-18,Lazada,ZaloPay
576,170,Electronics,Zara,1347000,3,2025-04-24,Website,ZaloPay
577,762,Electronics,H&M,602000,1,2025-01-06,Website,Banking
578,224,Beauty,Xiaomi,1424000,1,2024-10-02,Shopee,COD
579,699,Home,Nike,1898000,1,2024-09-18,Lazada,MoMo
580,717,Fashion,Xiaomi,1478000,4,2025-05-29,Lazada,ZaloPay
581,92,Electronics,Xiaomi,862000,2,2025-06-16,Lazada,MoMo
582,167,Food,Zara,1255000,1,2025-01-09,Website,Banking
583,22,Food,Adidas,212000,2,2025-07-30,Website,ZaloPay
584,737,Electronics,Zara,1908000,1,2025-07-21,Lazada,COD
585,264,Books,H&M,229000,2,2025-01-02,Website,MoMo
586,203,Fashion,Nike,1560000,2,2024-11-25,Lazada,COD
587,430,Electronics,H&M,1196000,1,2025-04-19,Lazada,COD
588,146,Home,H&M,755000,3,2025-03-22,Lazada,COD
589,855,Books,Xiaomi,1454000,4,2024-11-26,Website,Banking
590,564,Books,Adidas,661000,1,2025-07-06,Lazada,COD
591,687,Books,Zara,234000,2,2024-10-09,Website,ZaloPay
592,39,Home,Adidas,1925000,4,2025-03-13,Website,ZaloPay
593,695,Beauty,Adidas,1881000,2,2024-12-17,Shopee,MoMo
594,226,Food,Samsung,1636000,2,2025-06-17,Website,COD
595,22,Beauty,H&M,344000,4,2025-03-23,Website,COD
596,646,Books,H&M,869000,4,2024-09-14,Tiki,COD
597,429,Electronics,H&M,1178000,1,2025-01-21,Tiki,COD
598,246,Sports,Adidas,150000,4,2024-08-09,Tiki,ZaloPay
599,711,Travel,Adidas,580000,3,2024-10-08,Website,Banking
600,876,Travel,Xiaomi,1905000,4,2024-11-03,Website,Banking
601,773,Sports,Xiaomi,760000,3,2025-05-06,Website,Banking
602,949,Beauty,Adidas,174000,3,2024-11-12,Shopee,MoMo
603,851,Sports,H&M,1730000,4,2025-05-11,Lazada,MoMo
604,88,Food,H&M,582000,1,2024-11-09,Shopee,Banking
605,810,Home,Apple,1881000,3,2025-06-03,Lazada,Banking
606,996,Books,Xiaomi,249000,4,2024-09-11,Website,COD
607,669,Beauty,Samsung,385000,1,2025-06-24,Lazada,MoMo
608,431,Sports,Apple,484000,3,2024-12-24,Shopee,COD
609,533,Books,Apple,1932000,2,2025-04-25,Shopee,MoMo
610,407,Food,Adidas,1013000,4,2025-04-08,Tiki,COD
611,482,Home,H&M,1228000,3,2024-09-05,Lazada,MoMo
612,167,Beauty,Zara,1661000,4,2025-06-11,Website,Banking
613,233,Electronics,Zara,1034000,3,2024-10-01,Tiki,Banking
614,609,Books,Nike,1604000,2,2024-09-20,Tiki,COD
615,111,Electronics,Nike,1975000,1,2024-12-22,Tiki,MoMo
616,984,Home,Nike,1428000,4,2025-05-22,Website,Banking
617,345,Books,Apple,1611000,4,2025-06-06,Tiki,MoMo
618,875,Fashion,Adidas,464000,1,2024-12-17,Lazada,Banking
619,133,Books,Nike,1622000,2,2024-09-05,Lazada,MoMo
620,551,Travel,Zara,213000,1,2024-08-14,Tiki,Banking
621,656,Home,Zara,1540000,3,2024-10-14,Lazada,ZaloPay
622,561,Electronics,Samsung,1597000,3,2025-03-31,Lazada,Banking
623,132,Home,H&M,768000,2,2024-08-20,Website,Banking
624,128,Beauty,Apple,1613000,3,2025-02-24,Tiki,ZaloPay
625,614,Home,Zara,1300000,1,2024-12-06,Tiki,Banking
626,68,Sports,Apple,639000,4,2025-01-12,Website,COD
627,504,Fashion,Adidas,1103000,2,2025-05-12,Website,MoMo
628,676,Electronics,H&M,1930000,3,2025-01-22,Lazada,COD
629,533,Fashion,Apple,111000,4,2024-10-14,Shopee,Banking
630,843,Food,Xiaomi,1454000,3,2025-01-23,Tiki,MoMo
631,675,Electronics,Xiaomi,969000,2,2025-07-24,Lazada,Banking
632,695,Sports,Adidas,357000,1,2024-11-23,Website,MoMo
633,483,Fashion,Nike,1196000,2,2024-08-27,Lazada,MoMo
634,20,Books,H&M,344000,4,2025-06-01,Website,COD
635,413,Electronics,Xiaomi,1048000,1,2024-10-12,Tiki,Banking
636,734,Sports,Xiaomi,1863000,4,2024-08-08,Lazada,COD
637,502,Sports,Apple,1191000,4,2025-07-27,Shopee,MoMo
638,652,Home,Zara,60000,2,2025-04-06,Lazada,MoMo
639,897,Sports,Nike,1915000,2,2025-05-11,Lazada,MoMo
640,520,Food,Nike,1188000,3,2025-02-16,Website,COD
641,64,Home,H&M,371000,4,2025-03-20,Lazada,Banking
642,906,Home,Adidas,1280000,2,2024-12-28,Shopee,Banking
643,367,Sports,Samsung,90000,2,2025-02-16,Tiki,Banking
644,484,Home,Samsung,1007000,1,2025-01-05,Shopee,COD
645,769,Books,Adidas,1570000,3,2025-04-29,Tiki,MoMo
646,456,Food,Samsung,1710000,2,2024-12-10,Lazada,ZaloPay
647,123,Books,Apple,1578000,2,2024-10-12,Website,MoMo
648,838,Books,H&M,768000,2,2024-09-20,Shopee,Banking
649,447,Beauty,Adidas,1875000,3,2025-03-23,Tiki,COD
650,260,Home,Zara,1791000,2,2024-09-23,Website,ZaloPay
651,284,Fashion,Xiaomi,1447000,2,2025-04-07,Tiki,ZaloPay
652,667,Food,Adidas,629000,3,2025-05-26,Shopee,MoMo
653,151,Beauty,Xiaomi,1417000,4,2025-03-30,Shopee,MoMo
654,746,Electronics,Zara,1837000,2,2024-09-23,Shopee,ZaloPay
655,510,Sports,Samsung,368000,3,2025-02-08,Website,COD
656,937,Travel,Apple,673000,2,2025-03-09,Tiki,COD
657,327,Travel,Nike,1392000,2,2025-06-03,Shopee,ZaloPay
658,913,Home,Adidas,531000,4,2024-10-10,Tiki,ZaloPay
659,177,Travel,Nike,1488000,1,2025-07-26,Shopee,MoMo
660,784,Food,Nike,1769000,1,2024-09-05,Lazada,Banking
661,622,Books,H&M,560000,1,2025-02-11,Tiki,Banking
662,824,Fashion,Apple,1788000,3,2024-11-24,Lazada,COD
663,219,Books,Apple,940000,3,2024-11-01,Website,Banking
664,931,Electronics,Adidas,389000,2,2025-06-13,Website,ZaloPay
665,305,Beauty,H&M,726000,1,2025-03-02,Tiki,MoMo
666,475,Books,Adidas,1911000,4,2025-06-06,Shopee,COD
667,989,Beauty,H&M,1241000,4,2024-09-28,Tiki,ZaloPay
668,515,Food,Xiaomi,139000,3,2025-04-09,Website,MoMo
669,319,Food,H&M,1773000,1,2024-08-23,Website,ZaloPay
670,813,Books,Adidas,381000,4,2024-08-10,Tiki,ZaloPay
671,951,Sports,Apple,1526000,2,2025-05-15,Shopee,Banking
672,934,Sports,Nike,1886000,1,2024-12-25,Shopee,COD
673,539,Fashion,H&M,1064000,3,2025-05-07,Shopee,COD
674,784,Travel,Nike,689000,4,2025-01-23,Shopee,MoMo
675,780,Home,Samsung,1526000,1,2025-06-09,Shopee,COD
676,49,Fashion,Adidas,648000,1,2024-09-02,Tiki,COD
677,339,Sports,H&M,1240000,2,2024-08-09,Shopee,MoMo
678,816,Fashion,Adidas,1234000,2,2024-09-19,Tiki,Banking
679,763,Food,Apple,1086000,3,2025-03-30,Shopee,Banking
680,52,Home,Zara,908000,2,2024-11-25,Website,ZaloPay
681,195,Home,Adidas,132000,4,2025-03-15,Shopee,ZaloPay
682,393,Books,Adidas,1974000,1,2025-01-07,Tiki,COD
683,575,Home,Zara,1633000,4,2025-06-12,Tiki,ZaloPay
684,829,Food,Zara,1632000,3,2024-11-11,Lazada,COD
685,247,Electronics,Xiaomi,1664000,4,2025-01-27,Lazada,Banking
686,149,Books,Samsung,296000,2,2025-07-31,Shopee,Banking
687,887,Food,Adidas,1506000,1,2025-07-03,Shopee,COD
688,930,Electronics,Apple,1318000,4,2025-03-31,Lazada,MoMo
689,996,Sports,Nike,178000,1,2024-10-08,Lazada,COD
690,61,Fashion,H&M,809000,1,2025-01-20,Tiki,ZaloPay
691,64,Electronics,Adidas,472000,4,2024-12-12,Website,COD
692,37,Food,Adidas,1777000,2,2024-10-04,Tiki,ZaloPay
693,119,Books,Samsung,1199000,2,2025-06-22,Lazada,COD
694,36,Sports,H&M,1953000,2,2024-11-27,Shopee,Banking
695,441,Books,H&M,1506000,2,2025-07-22,Website,Banking
696,864,Home,Samsung,1606000,4,2025-03-19,Tiki,COD
697,649,Sports,Apple,1082000,2,2024-08-16,Tiki,ZaloPay
698,788,Sports,Apple,159000,4,2024-08-13,Tiki,Banking
699,341,Home,Zara,1818000,2,2024-10-25,Lazada,COD
700,701,Sports,Nike,1393000,1,2025-02-04,Shopee,MoMo
701,78,Books,Xiaomi,1149000,2,2025-02-05,Website,Banking
702,874,Beauty,Adidas,1135000,4,2024-11-15,Lazada,ZaloPay
703,870,Beauty,Zara,865000,4,2024-10-08,Website,ZaloPay
704,499,Fashion,Nike,1274000,2,2024-10-04,Website,Banking
705,750,Home,Adidas,1019000,3,2025-06-11,Website,ZaloPay
706,548,Travel,Samsung,1233000,4,2024-10-15,Shopee,ZaloPay
707,412,Sports,Nike,847000,1,2024-11-24,Tiki,COD
708,507,Books,Samsung,493000,3,2025-04-05,Shopee,COD
709,806,Beauty,Nike,695000,3,2024-09-20,Shopee,MoMo
710,769,Home,Adidas,1918000,4,2025-03-30,Shopee,MoMo
711,985,Sports,Apple,835000,1,2025-03-01,Shopee,COD
712,822,Beauty,Adidas,432000,1,2024-11-28,Shopee,COD
713,770,Electronics,Nike,338000,1,2024-09-20,Shopee,MoMo
714,630,Electronics,H&M,884000,4,2024-11-06,Lazada,COD
715,421,Books,Apple,1641000,1,2024-10-16,Shopee,Banking
716,439,Sports,Zara,80000,4,2025-07-29,Tiki,COD
717,450,Beauty,Apple,1601000,3,2024-09-15,Tiki,COD
718,631,Beauty,Nike,1839000,4,2024-10-16,Shopee,COD
719,286,Sports,Nike,1439000,2,2025-03-31,Shopee,ZaloPay
720,994,Books,H&M,525000,2,2025-05-23,Tiki,MoMo
721,482,Home,Adidas,383000,3,2024-12-12,Tiki,MoMo
722,697,Fashion,Apple,906000,1,2025-07-04,Tiki,MoMo
723,548,Books,Nike,145000,1,2024-09-09,Tiki,COD
724,577,Fashion,Nike,288000,1,2025-02-28,Tiki,Banking
725,41,Fashion,Zara,503000,4,2025-07-22,Tiki,MoMo
726,243,Fashion,Samsung,651000,1,2024-12-14,Website,ZaloPay
727,856,Electronics,H&M,1866000,2,2025-01-02,Lazada,MoMo
728,933,Travel,H&M,701000,4,2025-02-15,Lazada,Banking
729,408,Sports,Xiaomi,1743000,3,2025-04-03,Website,MoMo
730,933,Electronics,Nike,50000,4,2025-04-12,Website,ZaloPay
731,305,Travel,Apple,248000,3,2024-10-19,Website,Banking
732,811,Sports,Xiaomi,1907000,2,2025-06-05,Website,ZaloPay
733,905,Sports,Adidas,837000,1,2025-07-17,Shopee,MoMo
734,286,Fashion,Adidas,790000,4,2025-03-29,Tiki,MoMo
735,949,Beauty,Samsung,1906000,1,2025-05-11,Tiki,MoMo
736,819,Travel,Samsung,1592000,1,2024-10-04,Shopee,ZaloPay
737,317,Electronics,Samsung,318000,2,2025-01-26,Tiki,COD
738,652,Sports,Nike,1124000,4,2025-01-13,Tiki,Banking
739,187,Beauty,Samsung,1582000,1,2024-10-08,Tiki,MoMo
740,239,Food,H&M,625000,4,2025-02-21,Lazada,Banking
741,134,Fashion,Samsung,1507000,2,2025-01-22,Shopee,Banking
742,979,Sports,Xiaomi,930000,2,2024-08-20,Website,Banking
743,293,Home,H&M,740000,4,2025-04-30,Tiki,Banking
744,480,Books,Adidas,296000,4,2025-03-18,Lazada,COD
745,289,Food,Xiaomi,1149000,3,2024-09-09,Shopee,MoMo
746,499,Home,Nike,757000,3,2025-06-28,Shopee,Banking
747,489,Food,Samsung,813000,4,2025-06-26,Tiki,ZaloPay
748,622,Home,Apple,1664000,3,2025-07-14,Lazada,MoMo
749,529,Electronics,Apple,151000,3,2025-05-11,Website,Banking
750,415,Travel,Nike,547000,2,2025-05-06,Website,Banking
751,197,Beauty,H&M,1243000,2,2024-09-27,Lazada,COD
752,770,Home,Adidas,1852000,3,2025-03-27,Shopee,Banking
753,107,Fashion,Nike,873000,4,2025-05-31,Tiki,COD
754,579,Home,Adidas,1796000,2,2025-04-01,Lazada,Banking
755,620,Travel,H&M,75000,2,2024-09-25,Shopee,MoMo
756,765,Travel,Apple,1992000,2,2024-10-09,Tiki,COD
757,950,Books,Apple,526000,2,2025-01-24,Lazada,COD
758,906,Books,Samsung,1544000,4,2025-02-25,Website,Banking
759,154,Home,Xiaomi,1508000,3,2024-08-10,Shopee,COD
760,17,Fashion,H&M,1913000,4,2024-11-15,Website,ZaloPay
761,884,Travel,Adidas,1685000,1,2025-06-11,Website,COD
762,469,Home,Samsung,118000,4,2025-03-01,Website,Banking
763,74,Sports,Nike,1460000,3,2024-08-11,Lazada,ZaloPay
764,412,Travel,Apple,543000,4,2025-02-16,Shopee,COD
765,444,Food,Adidas,1913000,2,2025-07-09,Shopee,ZaloPay
766,629,Fashion,Apple,268000,4,2024-08-17,Lazada,MoMo
767,382,Food,Adidas,125000,4,2025-05-17,Shopee,ZaloPay
768,609,Travel,Xiaomi,619000,4,2024-11-27,Shopee,ZaloPay
769,510,Travel,H&M,1120000,3,2024-10-09,Website,ZaloPay
770,644,Sports,Samsung,638000,3,2025-05-23,Shopee,Banking
771,500,Beauty,Adidas,1097000,3,2025-07-12,Lazada,COD
772,56,Travel,Xiaomi,1041000,3,2024-09-03,Shopee,ZaloPay
773,14,Food,H&M,1917000,2,2024-09-28,Shopee,MoMo
774,522,Travel,Xiaomi,122000,1,2024-09-04,Shopee,Banking
775,923,Travel,Nike,601000,4,2024-12-06,Lazada,Banking
776,634,Food,Zara,1148000,2,2025-04-16,Lazada,MoMo
777,778,Fashion,Xiaomi,884000,3,2025-06-27,Shopee,MoMo
778,617,Food,Samsung,1419000,3,2025-05-04,Shopee,COD
779,805,Travel,H&M,1339000,1,2024-10-25,Shopee,Banking
780,874,Fashion,Xiaomi,65000,2,2025-02-18,Shopee,COD
781,541,Beauty,Apple,1935000,3,2024-11-04,Website,ZaloPay
782,933,Fashion,H&M,1032000,3,2024-11-22,Website,Banking
783,284,Food,Nike,1096000,3,2024-11-30,Tiki,ZaloPay
784,52,Travel,Zara,908000,4,2025-07-20,Lazada,COD
785,250,Sports,Apple,1994000,4,2025-06-23,Lazada,COD
786,148,Sports,Nike,1966000,1,2024-12-29,Tiki,COD
787,402,Travel,Nike,53000,3,2025-01-24,Lazada,ZaloPay
788,98,Food,Adidas,1397000,1,2025-03-29,Shopee,ZaloPay
789,878,Home,Apple,1705000,3,2024-11-01,Lazada,COD
790,871,Beauty,Xiaomi,1902000,4,2025-01-01,Website,Banking
791,257,Books,Samsung,1682000,2,2025-04-29,Lazada,MoMo
792,318,Food,Adidas,1478000,1,2024-10-19,Website,ZaloPay
793,749,Sports,Samsung,1228000,2,2024-10-05,Tiki,MoMo
794,574,Home,Samsung,1995000,1,2025-01-23,Website,Banking
795,394,Books,Zara,1639000,2,2025-05-30,Tiki,MoMo
796,72,Home,Zara,515000,4,2024-12-15,Website,COD
797,864,Home,Apple,267000,2,2025-05-01,Shopee,Banking
798,765,Books,Apple,1531000,1,2025-02-25,Tiki,ZaloPay
799,406,Books,Xiaomi,1488000,2,2025-07-26,Lazada,MoMo
800,285,Home,Zara,1637000,2,2025-03-20,Website,ZaloPay
801,612,Electronics,Samsung,1108000,2,2024-10-23,Shopee,COD
802,378,Electronics,Samsung,1840000,4,2024-10-19,Lazada,MoMo
803,966,Sports,Nike,960000,2,2025-05-20,Tiki,ZaloPay
804,132,Beauty,Nike,1981000,3,2025-04-27,Shopee,Banking
805,631,Food,Apple,206000,2,2025-07-27,Lazada,MoMo
806,392,Fashion,Xiaomi,731000,4,2025-01-18,Tiki,Banking
807,40,Travel,Nike,1138000,3,2025-04-18,Tiki,Banking
808,361,Food,Xiaomi,1408000,4,2025-07-31,Lazada,COD
809,911,Beauty,Xiaomi,1204000,3,2025-03-20,Lazada,ZaloPay
810,307,Fashion,Samsung,221000,4,2025-03-31,Website,MoMo
